Cód. Critério,Cód. Evidência,Cód. Avaliador,Avaliação consolidadora?,Avaliação da Evidência,Evidência,Cód. Tecnologia,Tipo de Tecnologia,Cód. Ciclo,Ciclo,Cód. Item Edital,Critério,Dimensão
214,33424,1246,N,A - Adequado,1528409189-Escribo Play Acessibilidade.pdf,907,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,32044,721,N,A - Adequado,1527107688-guia_conecturma_offline.pdf,864,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,52001,962,N,A - Adequado,1534508103-likns para vídeos -  mesa.pdf,1384,Física,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,54965,435,N,A - Adequado,1530918227-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1624,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,46300,1042,N,P - Parcialmente adequado,1528374068-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1207,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,36840,1246,S,A - Adequado,1527291925-evidencia_MEC_COEDE.pdf,941,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,46300,1146,N,P - Parcialmente adequado,1528374068-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1207,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,46668,242,N,A - Adequado,1528370884-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1209,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,36840,661,N,P - Parcialmente adequado,1527291925-evidencia_MEC_COEDE.pdf,941,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,55451,1226,S,I - Inadequado,1530917064-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1644,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,30391,1583,S,P - Parcialmente adequado,1530212401-Relatório de Evidências - Educandus Portal Infantil - Acessibilidade Final.pdf,785,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
214,36840,1583,S,P - Parcialmente adequado,1527291925-evidencia_MEC_COEDE.pdf,941,Digital,1,Ciclo 1,5.4.2.a,As informações visuais que apresenta funcionam com...,Acessibilidade
215,46224,1226,S,P - Parcialmente adequado,1528374074-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1207,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,33468,1246,S,A - Adequado,1528409199-Escribo Play Acessibilidade.pdf,907,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,66649,1226,S,P - Parcialmente adequado,1534526981-Relatório de Evidências - Educandus Literarte  - Acessibilidade Final.pdf,2425,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,32042,603,N,P - Parcialmente adequado,1527107699-guia_conecturma_specs.pdf,864,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,32042,721,N,A - Adequado,1527107699-guia_conecturma_specs.pdf,864,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,45748,661,S,P - Parcialmente adequado,1528373062-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1204,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,32042,423,S,A - Adequado,1527107699-guia_conecturma_specs.pdf,864,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,30333,1246,N,A - Adequado,1530212406-Relatório de Evidências - Educandus Portal Infantil - Acessibilidade Final.pdf,785,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,46224,1146,N,P - Parcialmente adequado,1528374074-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1207,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,51870,1225,N,I - Inadequado,1534508133-likns para vídeos -  mesa.pdf,1384,Física,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,33468,1583,S,A - Adequado,1528409199-Escribo Play Acessibilidade.pdf,907,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,45748,1042,N,P - Parcialmente adequado,1528373062-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1204,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,46772,1583,N,A - Adequado,1528370908-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1209,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,46772,1225,N,P - Parcialmente adequado,1528370908-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1209,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,51870,962,N,P - Parcialmente adequado,1534508133-likns para vídeos -  mesa.pdf,1384,Física,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,30333,1583,S,P - Parcialmente adequado,1530212406-Relatório de Evidências - Educandus Portal Infantil - Acessibilidade Final.pdf,785,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,55223,1226,N,P - Parcialmente adequado,1530916143-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1625,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,46772,242,N,A - Adequado,1528370908-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1209,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,55559,661,S,P - Parcialmente adequado,1530878029-Relatório de Evidências - Educandus E-tracker  - Acessibilidade Final.pdf,1645,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,33468,522,N,A - Adequado,1528409199-Escribo Play Acessibilidade.pdf,907,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,41113,1246,S,P - Parcialmente adequado,1528386016-5.4.3 feedback.pdf,1025,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,46224,1042,N,P - Parcialmente adequado,1528374074-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1207,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,33468,1246,N,A - Adequado,1528409199-Escribo Play Acessibilidade.pdf,907,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,66649,721,N,P - Parcialmente adequado,1534526981-Relatório de Evidências - Educandus Literarte  - Acessibilidade Final.pdf,2425,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,55223,962,S,A - Adequado,1530916143-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1625,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,54966,242,N,A - Adequado,1530918240-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1624,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,27980,1583,N,P - Parcialmente adequado,1528138067-A75 - Notificações.pdf,684,Física,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,46224,1042,N,P - Parcialmente adequado,1528374074-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1207,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,44895,1226,S,A - Adequado,1528401142-CLAREZA DE OBJETIVOS_ OFERECIMENTO DE INFORMAC?O?ES AO ALUNO.pdf,1164,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,55223,1146,N,A - Adequado,1530916143-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1625,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,55559,1146,N,P - Parcialmente adequado,1530878029-Relatório de Evidências - Educandus E-tracker  - Acessibilidade Final.pdf,1645,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,66649,1246,N,P - Parcialmente adequado,1534526981-Relatório de Evidências - Educandus Literarte  - Acessibilidade Final.pdf,2425,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,30333,661,N,P - Parcialmente adequado,1530212406-Relatório de Evidências - Educandus Portal Infantil - Acessibilidade Final.pdf,785,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,55559,721,N,P - Parcialmente adequado,1530878029-Relatório de Evidências - Educandus E-tracker  - Acessibilidade Final.pdf,1645,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,46772,1226,S,P - Parcialmente adequado,1528370908-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1209,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,41113,962,N,P - Parcialmente adequado,1528386016-5.4.3 feedback.pdf,1025,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,41113,522,N,A - Adequado,1528386016-5.4.3 feedback.pdf,1025,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,54966,1442,S,A - Adequado,1530918240-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1624,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,55293,721,N,P - Parcialmente adequado,1530917073-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1644,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,45748,435,N,A - Adequado,1528373062-Relatório de Evidências - Portal Educandus - Acessibilidade.pdf,1204,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,44895,439,N,A - Adequado,1528401142-CLAREZA DE OBJETIVOS_ OFERECIMENTO DE INFORMAC?O?ES AO ALUNO.pdf,1164,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,44895,1246,N,A - Adequado,1528401142-CLAREZA DE OBJETIVOS_ OFERECIMENTO DE INFORMAC?O?ES AO ALUNO.pdf,1164,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,55293,1226,S,P - Parcialmente adequado,1530917073-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1644,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,54966,435,N,A - Adequado,1530918240-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1624,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
215,55293,250,N,I - Inadequado,1530917073-Relatório de Evidências - Educandus Portal Português - Entrelinhas - Acessibilidade Final.pdf,1644,Digital,1,Ciclo 1,5.4.3.a,A tecnologia educativa oferece constante feedback ...,Acessibilidade
216,36866,661,N,A - Adequado,1527291964-evidencia_MEC_COEDE.pdf,941,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,41093,1246,S,A - Adequado,1528386558-5.4.4 examples.pdf,1025,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,33446,1246,N,P - Parcialmente adequado,1528409198-Escribo Play Acessibilidade.pdf,907,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,32070,721,N,A - Adequado,1527107733-guia_conecturma_offline.pdf,864,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,41093,522,N,A - Adequado,1528386558-5.4.4 examples.pdf,1025,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,36866,1583,S,A - Adequado,1527291964-evidencia_MEC_COEDE.pdf,941,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,36866,1246,S,A - Adequado,1527291964-evidencia_MEC_COEDE.pdf,941,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,49676,410,N,A - Adequado,1534545182-1528998357-3.8.5.4 - Base teórica-metodológica.pdf,1330,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,41093,962,N,A - Adequado,1528386558-5.4.4 examples.pdf,1025,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,27916,1583,N,P - Parcialmente adequado,1528138393-A76 - Exemplos de conteúdos.pdf,684,Física,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,49676,522,N,A - Adequado,1534545182-1528998357-3.8.5.4 - Base teórica-metodológica.pdf,1330,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,33446,1246,S,P - Parcialmente adequado,1528409198-Escribo Play Acessibilidade.pdf,907,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,49676,962,S,A - Adequado,1534545182-1528998357-3.8.5.4 - Base teórica-metodológica.pdf,1330,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,49676,254,N,A - Adequado,1534545182-1528998357-3.8.5.4 - Base teórica-metodológica.pdf,1330,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,33446,522,N,A - Adequado,1528409198-Escribo Play Acessibilidade.pdf,907,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,33446,1583,S,P - Parcialmente adequado,1528409198-Escribo Play Acessibilidade.pdf,907,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,32070,423,S,A - Adequado,1527107733-guia_conecturma_offline.pdf,864,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,36866,1246,N,A - Adequado,1527291964-evidencia_MEC_COEDE.pdf,941,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,32070,603,N,P - Parcialmente adequado,1527107733-guia_conecturma_offline.pdf,864,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
216,49676,1583,N,A - Adequado,1534545182-1528998357-3.8.5.4 - Base teórica-metodológica.pdf,1330,Digital,1,Ciclo 1,5.4.4.a,Concretiza o conteúdo através de exemplos....,Acessibilidade
217,66631,1226,S,P - Parcialmente adequado,1534526989-Relatório de Evidências - Educandus Literarte  - Acessibilidade Final.pdf,2425,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,44899,1246,N,A - Adequado,1528408113-NAVEGAC?A?O PELO CONTEU?DO .pdf,1164,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,66631,721,N,P - Parcialmente adequado,1534526989-Relatório de Evidências - Educandus Literarte  - Acessibilidade Final.pdf,2425,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,41173,962,N,A - Adequado,1528386957-5.4.5 content browsing.pdf,1025,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,51925,962,N,P - Parcialmente adequado,1534508146-likns para vídeos -  mesa.pdf,1384,Física,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,44899,1226,S,A - Adequado,1528408113-NAVEGAC?A?O PELO CONTEU?DO .pdf,1164,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,66631,1246,N,P - Parcialmente adequado,1534526989-Relatório de Evidências - Educandus Literarte  - Acessibilidade Final.pdf,2425,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,44899,439,N,A - Adequado,1528408113-NAVEGAC?A?O PELO CONTEU?DO .pdf,1164,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,51925,1225,N,A - Adequado,1534508146-likns para vídeos -  mesa.pdf,1384,Física,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,41173,522,N,A - Adequado,1528386957-5.4.5 content browsing.pdf,1025,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,64970,661,S,A - Adequado,1534454070-14.Listagem de provas criadas.pdf,2304,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,36863,1246,N,P - Parcialmente adequado,1527291989-evidencia_SITE_MANUAL.pdf,941,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,28016,1583,N,A - Adequado,1528138518-A77 - Retorno ao conteúdo.pdf,684,Física,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,36863,1583,S,P - Parcialmente adequado,1527291989-evidencia_SITE_MANUAL.pdf,941,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,64970,1225,N,A - Adequado,1534454070-14.Listagem de provas criadas.pdf,2304,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,31986,721,N,A - Adequado,1527107761-guia_conecturma_offline.pdf,864,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,41173,1246,S,A - Adequado,1528386957-5.4.5 content browsing.pdf,1025,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,64970,242,N,A - Adequado,1534454070-14.Listagem de provas criadas.pdf,2304,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,31986,423,S,A - Adequado,1527107761-guia_conecturma_offline.pdf,864,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
217,36863,1246,S,A - Adequado,1527291989-evidencia_SITE_MANUAL.pdf,941,Digital,1,Ciclo 1,5.4.5.a,Permite o livre retorno a conteúdos anteriores par...,Acessibilidade
